Title,Body (HTML),Vendor,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Variant Compare At Price,Variant Price,Image Src,Variant Image,Variant Inventory Qty,Style ID (product.metafields.custom.style_id),Color (product.metafields.custom.color),Style (product.metafields.custom.style),Material (product.metafields.custom.material),Construction (product.metafields.custom.construction),Thickness (product.metafields.custom.thickness),Fringe (product.metafields.custom.fringe),Location (product.metafields.custom.location),Designer (product.metafields.custom.designer),Made In (product.metafields.custom.made_in),Custom Sizes (product.metafields.custom.custom_sizes),Sample Size (product.metafields.custom.sample_size),Rug Pad (product.metafields.custom.rug_pad),Shape (product.metafields.custom.shape)
Mesa - MSA-01 Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/14916/113392/181260/ws_mesa_msa-01_fossil_runner_091522.jpg",,,,,,,,,,,,,,,,
Mesa - MSA-01 Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/14916/113392/181260/ws_99446244512_1.jpg",,,,,,,,,,,,,,,,
Mesa - MSA-01 Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/14916/113392/181260/ws_ck33_msa01_fossi_fossil_2x8_099446244482_main_05192020.jpg",,,,,,,,,,,,,,,,
Mesa - MSA-01 Area Rug,"<div class=""product-overview-data"">
<p><p>Boasting a modern aesthetic courtesy of its casual look and neutral hue, our Calvin Klein Home Mesa MSA-01 rug is meticulously handwoven of jute and rayon by artisans for remarkable texture.</p><ul><li>A blend of eco-friendly jute and rayon fibers is handwoven to give this piece from Calvin Klein natural comfort and strength. </li><li> With earthy neutrals and a casual attitude, this simple floor covering is versatile enough to be placed in a contemporary office, traditional bedroom, and more. </li><li> By handweaving this casual indoor rug from jute and rayon in a medium pile, we gave it a soft surface and inherent resilience. </li><li> Do not place your rug in direct sunlight because this will make it fade over time.</li></ul></p>
</div>",Calvin Klein Home,Color,Fossil,Size,4' x 6' Rectangular,749.00,599.00,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/14916/113392/181260/ws_ck33_msa01_fossi_fossil_2x8_099446244482_main_05192020.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/14916/113392/181260/ws_99446244512.jpg",1.0,MSA-01,Fossil,Contemporary / Modern,"66% Jute, 34% Rayon",Handwoven,"1⁄4"" (approx.)",No decorative fringe,Indoor Only,Calvin Klein,India,Call  1-888-464-1447 to order,Not available,Recommended,
Mesa - MSA-01 Area Rug,"<div class=""product-overview-data"">
<p><p>Boasting a modern aesthetic courtesy of its casual look and neutral hue, our Calvin Klein Home Mesa MSA-01 rug is meticulously handwoven of jute and rayon by artisans for remarkable texture.</p><ul><li>A blend of eco-friendly jute and rayon fibers is handwoven to give this piece from Calvin Klein natural comfort and strength. </li><li> With earthy neutrals and a casual attitude, this simple floor covering is versatile enough to be placed in a contemporary office, traditional bedroom, and more. </li><li> By handweaving this casual indoor rug from jute and rayon in a medium pile, we gave it a soft surface and inherent resilience. </li><li> Do not place your rug in direct sunlight because this will make it fade over time.</li></ul></p>
</div>",Calvin Klein Home,Color,Fossil,Size,"5'6"" x 7'5"" Rectangular","1,249.00",999.00,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/14916/113392/181260/ws_ck33_msa01_fossi_fossil_2x8_099446244482_main_05192020.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/14916/113392/181260/ws_99446244512.jpg",1.0,MSA-01,Fossil,Contemporary / Modern,"66% Jute, 34% Rayon",Handwoven,"1⁄4"" (approx.)",No decorative fringe,Indoor Only,Calvin Klein,India,Call  1-888-464-1447 to order,Not available,Recommended,
Mesa - MSA-01 Area Rug,"<div class=""product-overview-data"">
<p><p>Boasting a modern aesthetic courtesy of its casual look and neutral hue, our Calvin Klein Home Mesa MSA-01 rug is meticulously handwoven of jute and rayon by artisans for remarkable texture.</p><ul><li>A blend of eco-friendly jute and rayon fibers is handwoven to give this piece from Calvin Klein natural comfort and strength. </li><li> With earthy neutrals and a casual attitude, this simple floor covering is versatile enough to be placed in a contemporary office, traditional bedroom, and more. </li><li> By handweaving this casual indoor rug from jute and rayon in a medium pile, we gave it a soft surface and inherent resilience. </li><li> Do not place your rug in direct sunlight because this will make it fade over time.</li></ul></p>
</div>",Calvin Klein Home,Color,Fossil,Size,8' x 10' Rectangular,"2,499.00","1,999.00","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/14916/113392/181260/ws_ck33_msa01_fossi_fossil_2x8_099446244482_main_05192020.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/14916/113392/181260/ws_99446244512.jpg",1.0,MSA-01,Fossil,Contemporary / Modern,"66% Jute, 34% Rayon",Handwoven,"1⁄4"" (approx.)",No decorative fringe,Indoor Only,Calvin Klein,India,Call  1-888-464-1447 to order,Not available,Recommended,
Mesa - MSA-01 Area Rug,"<div class=""product-overview-data"">
<p><p>Boasting a modern aesthetic courtesy of its casual look and neutral hue, our Calvin Klein Home Mesa MSA-01 rug is meticulously handwoven of jute and rayon by artisans for remarkable texture.</p><ul><li>A blend of eco-friendly jute and rayon fibers is handwoven to give this piece from Calvin Klein natural comfort and strength. </li><li> With earthy neutrals and a casual attitude, this simple floor covering is versatile enough to be placed in a contemporary office, traditional bedroom, and more. </li><li> By handweaving this casual indoor rug from jute and rayon in a medium pile, we gave it a soft surface and inherent resilience. </li><li> Do not place your rug in direct sunlight because this will make it fade over time.</li></ul></p>
</div>",Calvin Klein Home,Color,Fossil,Size,9' x 12' Rectangular,"3,436.00","2,749.00","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/14916/113392/181260/ws_ck33_msa01_fossi_fossil_2x8_099446244482_main_05192020.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/14916/113392/181260/ws_99446244512.jpg",1.0,MSA-01,Fossil,Contemporary / Modern,"66% Jute, 34% Rayon",Handwoven,"1⁄4"" (approx.)",No decorative fringe,Indoor Only,Calvin Klein,India,Call  1-888-464-1447 to order,Not available,Recommended,
Mesa - MSA-01 Area Rug,"<div class=""product-overview-data"">
<p><p>Boasting a modern aesthetic courtesy of its casual look and neutral hue, our Calvin Klein Home Mesa MSA-01 rug is meticulously handwoven of jute and rayon by artisans for remarkable texture.</p><ul><li>A blend of eco-friendly jute and rayon fibers is handwoven to give this piece from Calvin Klein natural comfort and strength. </li><li> With earthy neutrals and a casual attitude, this simple floor covering is versatile enough to be placed in a contemporary office, traditional bedroom, and more. </li><li> By handweaving this casual indoor rug from jute and rayon in a medium pile, we gave it a soft surface and inherent resilience. </li><li> Do not place your rug in direct sunlight because this will make it fade over time.</li></ul></p>
</div>",Calvin Klein Home,Color,Fossil,Size,10' x 14' Rectangular,"4,374.00","3,499.00","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/14916/113392/181260/ws_ck33_msa01_fossi_fossil_2x8_099446244482_main_05192020.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/14916/113392/181260/ws_99446244512.jpg",1.0,MSA-01,Fossil,Contemporary / Modern,"66% Jute, 34% Rayon",Handwoven,"1⁄4"" (approx.)",No decorative fringe,Indoor Only,Calvin Klein,India,Call  1-888-464-1447 to order,Not available,Recommended,
Mesa - MSA-01 Area Rug,"<div class=""product-overview-data"">
<p><p>Boasting a modern aesthetic courtesy of its casual look and neutral hue, our Calvin Klein Home Mesa MSA-01 rug is meticulously handwoven of jute and rayon by artisans for remarkable texture.</p><ul><li>A blend of eco-friendly jute and rayon fibers is handwoven to give this piece from Calvin Klein natural comfort and strength. </li><li> With earthy neutrals and a casual attitude, this simple floor covering is versatile enough to be placed in a contemporary office, traditional bedroom, and more. </li><li> By handweaving this casual indoor rug from jute and rayon in a medium pile, we gave it a soft surface and inherent resilience. </li><li> Do not place your rug in direct sunlight because this will make it fade over time.</li></ul></p>
</div>",Calvin Klein Home,Color,Barite,Size,"2'3"" x 7'5"" Rectangular runner",561.00,449.00,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/14916/113392/181261/ws_mesa_msa-01_barit_091522.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/14916/113392/181261/ws_msa01barit.jpg",1.0,MSA-01,Barite,Contemporary / Modern,"66% Jute, 34% Rayon",Handwoven,"1⁄4"" (approx.)",No decorative fringe,Indoor Only,Calvin Klein,India,Call  1-888-464-1447 to order,Not available,Recommended,
Mesa - MSA-01 Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/14916/113392/181261/ws_msa01barit.jpg",,,,,,,,,,,,,,,,
Mesa - MSA-01 Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/14916/113392/181261/ws_mesa_msa-01_barit_runner_091522.jpg",,,,,,,,,,,,,,,,
Mesa - MSA-01 Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/14916/113392/181261/ws_99446244451_1.jpg",,,,,,,,,,,,,,,,
Mesa - MSA-01 Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/14916/113392/181261/ws_99446244413.jpg",,,,,,,,,,,,,,,,
Mesa - MSA-01 Area Rug,"<div class=""product-overview-data"">
<p><p>Boasting a modern aesthetic courtesy of its casual look and neutral hue, our Calvin Klein Home Mesa MSA-01 rug is meticulously handwoven of jute and rayon by artisans for remarkable texture.</p><ul><li>A blend of eco-friendly jute and rayon fibers is handwoven to give this piece from Calvin Klein natural comfort and strength. </li><li> With earthy neutrals and a casual attitude, this simple floor covering is versatile enough to be placed in a contemporary office, traditional bedroom, and more. </li><li> By handweaving this casual indoor rug from jute and rayon in a medium pile, we gave it a soft surface and inherent resilience. </li><li> Do not place your rug in direct sunlight because this will make it fade over time.</li></ul></p>
</div>",Calvin Klein Home,Color,Barite,Size,4' x 6' Rectangular,749.00,599.00,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/14916/113392/181261/ws_99446244413.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/14916/113392/181261/ws_msa01barit.jpg",1.0,MSA-01,Barite,Contemporary / Modern,"66% Jute, 34% Rayon",Handwoven,"1⁄4"" (approx.)",No decorative fringe,Indoor Only,Calvin Klein,India,Call  1-888-464-1447 to order,Not available,Recommended,
Mesa - MSA-01 Area Rug,"<div class=""product-overview-data"">
<p><p>Boasting a modern aesthetic courtesy of its casual look and neutral hue, our Calvin Klein Home Mesa MSA-01 rug is meticulously handwoven of jute and rayon by artisans for remarkable texture.</p><ul><li>A blend of eco-friendly jute and rayon fibers is handwoven to give this piece from Calvin Klein natural comfort and strength. </li><li> With earthy neutrals and a casual attitude, this simple floor covering is versatile enough to be placed in a contemporary office, traditional bedroom, and more. </li><li> By handweaving this casual indoor rug from jute and rayon in a medium pile, we gave it a soft surface and inherent resilience. </li><li> Do not place your rug in direct sunlight because this will make it fade over time.</li></ul></p>
</div>",Calvin Klein Home,Color,Barite,Size,"5'6"" x 7'5"" Rectangular","1,249.00",999.00,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/14916/113392/181261/ws_99446244413.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/14916/113392/181261/ws_msa01barit.jpg",1.0,MSA-01,Barite,Contemporary / Modern,"66% Jute, 34% Rayon",Handwoven,"1⁄4"" (approx.)",No decorative fringe,Indoor Only,Calvin Klein,India,Call  1-888-464-1447 to order,Not available,Recommended,
Mesa - MSA-01 Area Rug,"<div class=""product-overview-data"">
<p><p>Boasting a modern aesthetic courtesy of its casual look and neutral hue, our Calvin Klein Home Mesa MSA-01 rug is meticulously handwoven of jute and rayon by artisans for remarkable texture.</p><ul><li>A blend of eco-friendly jute and rayon fibers is handwoven to give this piece from Calvin Klein natural comfort and strength. </li><li> With earthy neutrals and a casual attitude, this simple floor covering is versatile enough to be placed in a contemporary office, traditional bedroom, and more. </li><li> By handweaving this casual indoor rug from jute and rayon in a medium pile, we gave it a soft surface and inherent resilience. </li><li> Do not place your rug in direct sunlight because this will make it fade over time.</li></ul></p>
</div>",Calvin Klein Home,Color,Barite,Size,8' x 10' Rectangular,"2,499.00","1,999.00","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/14916/113392/181261/ws_99446244413.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/14916/113392/181261/ws_msa01barit.jpg",1.0,MSA-01,Barite,Contemporary / Modern,"66% Jute, 34% Rayon",Handwoven,"1⁄4"" (approx.)",No decorative fringe,Indoor Only,Calvin Klein,India,Call  1-888-464-1447 to order,Not available,Recommended,
Mesa - MSA-01 Area Rug,"<div class=""product-overview-data"">
<p><p>Boasting a modern aesthetic courtesy of its casual look and neutral hue, our Calvin Klein Home Mesa MSA-01 rug is meticulously handwoven of jute and rayon by artisans for remarkable texture.</p><ul><li>A blend of eco-friendly jute and rayon fibers is handwoven to give this piece from Calvin Klein natural comfort and strength. </li><li> With earthy neutrals and a casual attitude, this simple floor covering is versatile enough to be placed in a contemporary office, traditional bedroom, and more. </li><li> By handweaving this casual indoor rug from jute and rayon in a medium pile, we gave it a soft surface and inherent resilience. </li><li> Do not place your rug in direct sunlight because this will make it fade over time.</li></ul></p>
</div>",Calvin Klein Home,Color,Barite,Size,9' x 12' Rectangular,"3,436.00","2,749.00","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/14916/113392/181261/ws_99446244413.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/14916/113392/181261/ws_msa01barit.jpg",1.0,MSA-01,Barite,Contemporary / Modern,"66% Jute, 34% Rayon",Handwoven,"1⁄4"" (approx.)",No decorative fringe,Indoor Only,Calvin Klein,India,Call  1-888-464-1447 to order,Not available,Recommended,
Mesa - MSA-01 Area Rug,"<div class=""product-overview-data"">
<p><p>Boasting a modern aesthetic courtesy of its casual look and neutral hue, our Calvin Klein Home Mesa MSA-01 rug is meticulously handwoven of jute and rayon by artisans for remarkable texture.</p><ul><li>A blend of eco-friendly jute and rayon fibers is handwoven to give this piece from Calvin Klein natural comfort and strength. </li><li> With earthy neutrals and a casual attitude, this simple floor covering is versatile enough to be placed in a contemporary office, traditional bedroom, and more. </li><li> By handweaving this casual indoor rug from jute and rayon in a medium pile, we gave it a soft surface and inherent resilience. </li><li> Do not place your rug in direct sunlight because this will make it fade over time.</li></ul></p>
</div>",Calvin Klein Home,Color,Barite,Size,10' x 14' Rectangular,"4,374.00","3,499.00","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/14916/113392/181261/ws_99446244413.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/14916/113392/181261/ws_msa01barit.jpg",1.0,MSA-01,Barite,Contemporary / Modern,"66% Jute, 34% Rayon",Handwoven,"1⁄4"" (approx.)",No decorative fringe,Indoor Only,Calvin Klein,India,Call  1-888-464-1447 to order,Not available,Recommended,
