Title,Body (HTML),Vendor,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Variant Compare At Price,Variant Price,Image Src,Variant Image,Variant Inventory Qty,Style ID (product.metafields.custom.style_id),Color (product.metafields.custom.color),Style (product.metafields.custom.style),Material (product.metafields.custom.material),Construction (product.metafields.custom.construction),Thickness (product.metafields.custom.thickness),Fringe (product.metafields.custom.fringe),Location (product.metafields.custom.location),Made In (product.metafields.custom.made_in),Custom Sizes (product.metafields.custom.custom_sizes),Sample Size (product.metafields.custom.sample_size),Rug Pad (product.metafields.custom.rug_pad),Shape (product.metafields.custom.shape)
Vista - Duncan Area Rug,"<div class=""product-overview-data"">
<p><p>Embrace modern geometric styling with the Duncan area rug, part of the exceptionally practical Vista collection by Amer Rugs. This handcrafted design showcases the comfort and versatility of New Zealand wool – every piece made with the utmost attention to quality.</p><ul><li>Choose from three neutral colorways. Each yarn is spun with variegated color for incomparable richness and depth. </li><li> Duncan features an interlaced trellis pattern, the smooth lines coming together in overlaid diamond motifs for a striking modern look. Each line is rendered in a soft cut pile that stands in tactile contrast to the low looped base. </li><li> This 100% wool area rug is hand-hooked by skilled artisans. A strong cotton backing adds extra stability for longer lasting durability. </li><li> Avoid using any type of brush roll or beater bar component while vacuuming this area rug. Use a suction-only setting.</li></ul></p>
</div>",Amer Rugs,Color,Grey ,Size,8' x 10' Rectangular,919.99,443.99,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/19752/145286/233435/ws_vis-1_gray_ds.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/19752/145286/233435/ws_vis-1_gray_hs.jpg",1.0,Duncan,Grey (VIS-1),Geometric,"80% Wool, 20% Cotton",Hand-Hooked,"1⁄3"" (approx.)",No decorative fringe,Indoor Only,India,Not available,Not available,Recommended,
Vista - Duncan Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/19752/145286/233435/ws_vis-1_gray_cs.jpg",,,,,,,,,,,,,,,
Vista - Duncan Area Rug,"<div class=""product-overview-data"">
<p><p>Embrace modern geometric styling with the Duncan area rug, part of the exceptionally practical Vista collection by Amer Rugs. This handcrafted design showcases the comfort and versatility of New Zealand wool – every piece made with the utmost attention to quality.</p><ul><li>Choose from three neutral colorways. Each yarn is spun with variegated color for incomparable richness and depth. </li><li> Duncan features an interlaced trellis pattern, the smooth lines coming together in overlaid diamond motifs for a striking modern look. Each line is rendered in a soft cut pile that stands in tactile contrast to the low looped base. </li><li> This 100% wool area rug is hand-hooked by skilled artisans. A strong cotton backing adds extra stability for longer lasting durability. </li><li> Avoid using any type of brush roll or beater bar component while vacuuming this area rug. Use a suction-only setting.</li></ul></p>
</div>",Amer Rugs,Color,Grey ,Size,9' x 13' Rectangular,"1,334.99",643.99,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/19752/145286/233435/ws_vis-1_gray_zs.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/19752/145286/233435/ws_vis-1_gray_hs.jpg",1.0,Duncan,Grey (VIS-1),Geometric,"80% Wool, 20% Cotton",Hand-Hooked,"1⁄3"" (approx.)",No decorative fringe,Indoor Only,India,Not available,Not available,Recommended,
Vista - Duncan Area Rug,"<div class=""product-overview-data"">
<p><p>Embrace modern geometric styling with the Duncan area rug, part of the exceptionally practical Vista collection by Amer Rugs. This handcrafted design showcases the comfort and versatility of New Zealand wool – every piece made with the utmost attention to quality.</p><ul><li>Choose from three neutral colorways. Each yarn is spun with variegated color for incomparable richness and depth. </li><li> Duncan features an interlaced trellis pattern, the smooth lines coming together in overlaid diamond motifs for a striking modern look. Each line is rendered in a soft cut pile that stands in tactile contrast to the low looped base. </li><li> This 100% wool area rug is hand-hooked by skilled artisans. A strong cotton backing adds extra stability for longer lasting durability. </li><li> Avoid using any type of brush roll or beater bar component while vacuuming this area rug. Use a suction-only setting.</li></ul></p>
</div>",Amer Rugs,Color,Khaki ,Size,2' x 3' Rectangular,74.99,35.99,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/19752/145286/233437/ws_vis-2_khaki_ls.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/19752/145286/233437/ws_vis-2_khaki_hs.jpg",1.0,Duncan,Khaki (VIS-2),Geometric,"80% Wool, 20% Cotton",Hand-Hooked,"1⁄3"" (approx.)",No decorative fringe,Indoor Only,India,Not available,Not available,Recommended,
Vista - Duncan Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/19752/145286/233437/ws_vis-2_khaki_hs.jpg",,,,,,,,,,,,,,,
Vista - Duncan Area Rug,"<div class=""product-overview-data"">
<p><p>Embrace modern geometric styling with the Duncan area rug, part of the exceptionally practical Vista collection by Amer Rugs. This handcrafted design showcases the comfort and versatility of New Zealand wool – every piece made with the utmost attention to quality.</p><ul><li>Choose from three neutral colorways. Each yarn is spun with variegated color for incomparable richness and depth. </li><li> Duncan features an interlaced trellis pattern, the smooth lines coming together in overlaid diamond motifs for a striking modern look. Each line is rendered in a soft cut pile that stands in tactile contrast to the low looped base. </li><li> This 100% wool area rug is hand-hooked by skilled artisans. A strong cotton backing adds extra stability for longer lasting durability. </li><li> Avoid using any type of brush roll or beater bar component while vacuuming this area rug. Use a suction-only setting.</li></ul></p>
</div>",Amer Rugs,Color,Khaki ,Size,5' x 8' Rectangular,469.99,223.99,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/19752/145286/233437/ws_vis-2_khaki_as.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/19752/145286/233437/ws_vis-2_khaki_hs.jpg",1.0,Duncan,Khaki (VIS-2),Geometric,"80% Wool, 20% Cotton",Hand-Hooked,"1⁄3"" (approx.)",No decorative fringe,Indoor Only,India,Not available,Not available,Recommended,
Vista - Duncan Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/19752/145286/233437/ws_vis-2_khaki_bs.jpg",,,,,,,,,,,,,,,
Vista - Duncan Area Rug,"<div class=""product-overview-data"">
<p><p>Embrace modern geometric styling with the Duncan area rug, part of the exceptionally practical Vista collection by Amer Rugs. This handcrafted design showcases the comfort and versatility of New Zealand wool – every piece made with the utmost attention to quality.</p><ul><li>Choose from three neutral colorways. Each yarn is spun with variegated color for incomparable richness and depth. </li><li> Duncan features an interlaced trellis pattern, the smooth lines coming together in overlaid diamond motifs for a striking modern look. Each line is rendered in a soft cut pile that stands in tactile contrast to the low looped base. </li><li> This 100% wool area rug is hand-hooked by skilled artisans. A strong cotton backing adds extra stability for longer lasting durability. </li><li> Avoid using any type of brush roll or beater bar component while vacuuming this area rug. Use a suction-only setting.</li></ul></p>
</div>",Amer Rugs,Color,Khaki ,Size,8' x 10' Rectangular,919.99,443.99,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/19752/145286/233437/ws_vis-2_khaki_ds.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/19752/145286/233437/ws_vis-2_khaki_hs.jpg",1.0,Duncan,Khaki (VIS-2),Geometric,"80% Wool, 20% Cotton",Hand-Hooked,"1⁄3"" (approx.)",No decorative fringe,Indoor Only,India,Not available,Not available,Recommended,
Vista - Duncan Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/19752/145286/233437/ws_vis-2_khaki_cs.jpg",,,,,,,,,,,,,,,
Vista - Duncan Area Rug,"<div class=""product-overview-data"">
<p><p>Embrace modern geometric styling with the Duncan area rug, part of the exceptionally practical Vista collection by Amer Rugs. This handcrafted design showcases the comfort and versatility of New Zealand wool – every piece made with the utmost attention to quality.</p><ul><li>Choose from three neutral colorways. Each yarn is spun with variegated color for incomparable richness and depth. </li><li> Duncan features an interlaced trellis pattern, the smooth lines coming together in overlaid diamond motifs for a striking modern look. Each line is rendered in a soft cut pile that stands in tactile contrast to the low looped base. </li><li> This 100% wool area rug is hand-hooked by skilled artisans. A strong cotton backing adds extra stability for longer lasting durability. </li><li> Avoid using any type of brush roll or beater bar component while vacuuming this area rug. Use a suction-only setting.</li></ul></p>
</div>",Amer Rugs,Color,Khaki ,Size,9' x 13' Rectangular,"1,334.99",643.99,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/19752/145286/233437/ws_vis-2_khaki_zs.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/19752/145286/233437/ws_vis-2_khaki_hs.jpg",1.0,Duncan,Khaki (VIS-2),Geometric,"80% Wool, 20% Cotton",Hand-Hooked,"1⁄3"" (approx.)",No decorative fringe,Indoor Only,India,Not available,Not available,Recommended,
Prairie - Camil Area Rug,"<div class=""product-overview-data"">
<p><p>With a mix of farmhouse and bohemian details, our Amer Prairie Camil area rug provides a chic blend of styles. Even better, a handwoven construction and fringed ends complete the look with a touch of sophistication.</p><ul><li>Each piece of our Prairie collection boasts a construction of hand-woven jute and tie-tie dyed polyester for both texture and captivation.  </li><li>When it comes to placement, this piece is incredibly versatile thanks to a mix of farmhouse style and bohemian tones of orange, blue, and gold.</li><li>Featuring a medium pie of handwoven jute and polyester, this rustic area rug offers comfort and durability.</li><li>Scrub with a brush to help remove minor stains before they set.</li><li>Made in India.</li></ul></p>
</div>",Amer Rugs,Color,"Blue, Rust ",Size,2' x 3' Rectangular,66.99,31.99,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/18294/139180/223445/ws_pre-4_blue-rust_ls.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/18294/139180/223445/ws_pre-4_blue-rust.jpg",1.0,Camil,"Blue, Rust (PRE-04)",Vintage / Overdyed,"55% Polyester, 45% Jute",Handwoven,"1⁄4"" (approx.)",Includes decorative fringe,Indoor Only,India,Not available,Not available,Recommended,
Prairie - Camil Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/18294/139180/223445/ws_pre-4_blue-rust.jpg",,,,,,,,,,,,,,,
Prairie - Camil Area Rug,"<div class=""product-overview-data"">
<p><p>With a mix of farmhouse and bohemian details, our Amer Prairie Camil area rug provides a chic blend of styles. Even better, a handwoven construction and fringed ends complete the look with a touch of sophistication.</p><ul><li>Each piece of our Prairie collection boasts a construction of hand-woven jute and tie-tie dyed polyester for both texture and captivation.  </li><li>When it comes to placement, this piece is incredibly versatile thanks to a mix of farmhouse style and bohemian tones of orange, blue, and gold.</li><li>Featuring a medium pie of handwoven jute and polyester, this rustic area rug offers comfort and durability.</li><li>Scrub with a brush to help remove minor stains before they set.</li><li>Made in India.</li></ul></p>
</div>",Amer Rugs,Color,"Blue, Rust ",Size,"3'6"" x 5'6"" Rectangular",216.99,103.99,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/18294/139180/223445/ws_pre-4_blue-rust_newls.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/18294/139180/223445/ws_pre-4_blue-rust.jpg",1.0,Camil,"Blue, Rust (PRE-04)",Vintage / Overdyed,"55% Polyester, 45% Jute",Handwoven,"1⁄4"" (approx.)",Includes decorative fringe,Indoor Only,India,Not available,Not available,Recommended,
Prairie - Camil Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/18294/139180/223445/ws_pre-4_blue-rust_1.jpg",,,,,,,,,,,,,,,
Prairie - Camil Area Rug,"<div class=""product-overview-data"">
<p><p>With a mix of farmhouse and bohemian details, our Amer Prairie Camil area rug provides a chic blend of styles. Even better, a handwoven construction and fringed ends complete the look with a touch of sophistication.</p><ul><li>Each piece of our Prairie collection boasts a construction of hand-woven jute and tie-tie dyed polyester for both texture and captivation.  </li><li>When it comes to placement, this piece is incredibly versatile thanks to a mix of farmhouse style and bohemian tones of orange, blue, and gold.</li><li>Featuring a medium pie of handwoven jute and polyester, this rustic area rug offers comfort and durability.</li><li>Scrub with a brush to help remove minor stains before they set.</li><li>Made in India.</li></ul></p>
</div>",Amer Rugs,Color,"Blue, Rust ",Size,"5' x 7'6"" Rectangular",409.99,195.99,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/18294/139180/223445/ws_pre-4_blue-rust_3.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/18294/139180/223445/ws_pre-4_blue-rust.jpg",1.0,Camil,"Blue, Rust (PRE-04)",Vintage / Overdyed,"55% Polyester, 45% Jute",Handwoven,"1⁄4"" (approx.)",Includes decorative fringe,Indoor Only,India,Not available,Not available,Recommended,
Prairie - Camil Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/18294/139180/223445/ws_pre-4_blue-rust_4.jpg",,,,,,,,,,,,,,,
Prairie - Camil Area Rug,"<div class=""product-overview-data"">
<p><p>With a mix of farmhouse and bohemian details, our Amer Prairie Camil area rug provides a chic blend of styles. Even better, a handwoven construction and fringed ends complete the look with a touch of sophistication.</p><ul><li>Each piece of our Prairie collection boasts a construction of hand-woven jute and tie-tie dyed polyester for both texture and captivation.  </li><li>When it comes to placement, this piece is incredibly versatile thanks to a mix of farmhouse style and bohemian tones of orange, blue, and gold.</li><li>Featuring a medium pie of handwoven jute and polyester, this rustic area rug offers comfort and durability.</li><li>Scrub with a brush to help remove minor stains before they set.</li><li>Made in India.</li></ul></p>
</div>",Amer Rugs,Color,"Blue, Rust ",Size,8' x 10' Rectangular,869.99,419.99,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/18294/139180/223445/ws_pre-4_blue-rust_2.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/18294/139180/223445/ws_pre-4_blue-rust.jpg",1.0,Camil,"Blue, Rust (PRE-04)",Vintage / Overdyed,"55% Polyester, 45% Jute",Handwoven,"1⁄4"" (approx.)",Includes decorative fringe,Indoor Only,India,Not available,Not available,Recommended,
